tool		SPF Tue Aug 19 05:02:33 PM IST 2025	SPF Tue Aug 19 05:02:33 PM IST 2025	SPF Tue Aug 19 05:02:33 PM IST 2025	SPF Tue Aug 19 05:02:33 PM IST 2025
run set		SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java
../sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)
jpf-regression/ExSymExeBool_true.yml	true	true	2.276555	1.1277760150001086	121.643008
jpf-regression/ExSymExeComplexMath_false.yml	false	false	2.267805	1.0808179800001199	125.952000
jpf-regression/ExSymExeComplexMath_true.yml	true	true	2.283881	1.0857309240000177	121.917440
jpf-regression/ExSymExeD2I_false.yml	false	false	2.24301	1.0565979430002699	123.383808
jpf-regression/ExSymExeD2I_true.yml	true	unknown	2.536759	1.2155792309999924	175.833088
jpf-regression/ExSymExeD2L_false.yml	false	unknown	2.349264	1.129305304999889	177.528832
jpf-regression/ExSymExeD2L_true.yml	true	unknown	2.345365	1.1348199919998478	178.180096
jpf-regression/ExSymExeF2I_false.yml	false	false	2.165348	1.0424459979999483	132.493312
jpf-regression/ExSymExeF2I_true.yml	true	unknown	2.385702	1.1543130670002029	175.132672
jpf-regression/ExSymExeF2L_false.yml	false	unknown	2.37401	1.1297416370002793	175.034368
jpf-regression/ExSymExeF2L_true.yml	true	unknown	2.45934	1.1559022000001278	181.104640
jpf-regression/ExSymExeFNEG_false.yml	false	false	2.323538	1.1453124250001565	178.905088
jpf-regression/ExSymExeFNEG_true.yml	true	true	2.318938	1.1255351049999263	177.664000
jpf-regression/ExSymExeGetStatic_false.yml	false	false	2.134897	1.0218644229998972	123.125760
jpf-regression/ExSymExeGetStatic_true.yml	true	true	2.051009	0.9935555030001524	121.679872
jpf-regression/ExSymExeI2D_false.yml	false	unknown	2.382808	1.1425986929998544	177.700864
jpf-regression/ExSymExeI2D_true.yml	true	unknown	2.316968	1.1067627060001541	178.614272
jpf-regression/ExSymExeI2F_false.yml	false	false	2.112729	1.0211240170001474	122.724352
jpf-regression/ExSymExeI2F_true.yml	true	true	2.325219	1.1024215910001658	174.444544
